LYQZQ0T5,7,2
LYQZQ0T5,8,2
LYQZQ0T5,9,2
LYQZQ0T5,10,2
LYQZQ0T5,11,2
LYQZQ0T5,12,2
LYQZQ0T5,13,2
LYQZQ0T5,14,2
LYQZQ0T5,15,2
LYQZQ0T5,16,2
LYQZQ0T5,17,2
LYQZQ0T5,18,2
LYQZQ0T5,19,2
LYQZQ0T5,20,2
LYQZQ0T5,21,2
LYQZQ0T5,24,2
LYQZQ0T5,25,2
LYQZQ0T5,26,2
LYQZQ0T5,27,2
LYQZQ0T5,28,2
LYQZQ0T5,29,2
LYQZQ0T5,30,2
LYQZQ0T5,31,2
LYQZQ0T5,32,2
LYQZQ0T5,33,2
LYQZQ0T5,34,2
LYQZQ0T5,35,2
LYQZQ0T5,36,2
LYQZQ0T5,37,2
LYQZQ0T5,38,2
LYQZQ0T5,39,2
LYQZQ0T5,40,2
LYQZQ0T5,41,2
LYQZQ0T5,42,2
LYQZQ0T5,43,2
LYQZQ0T5,45,2
LYQZQ0T5,46,2
LYQZQ0T5,47,2
LYQZQ0T5,48,2
LYQZQ0T5,50,2
LYQZQ0T5,51,2
LYQZQ0T5,52,2
LYQZQ0T5,53,2
LYQZQ0T5,54,2
LYQZQ0T5,55,2
LYQZQ0T5,56,2
LYQZQ0T5,57,2
BZIITAIT,1,0
BZIITAIT,2,0
BZIITAIT,4,0
BZIITAIT,5,0
BZIITAIT,6,0
BZIITAIT,7,0
BZIITAIT,8,0
BZIITAIT,9,0
BZIITAIT,10,0
BZIITAIT,11,0
BZIITAIT,12,0
BZIITAIT,13,0
BZIITAIT,14,0
BZIITAIT,15,0
BZIITAIT,16,0
BZIITAIT,17,0
BZIITAIT,18,0
BZIITAIT,19,0
BZIITAIT,20,0
BZIITAIT,21,0
BZIITAIT,22,0
BZIITAIT,23,0
BZIITAIT,24,0
BZIITAIT,25,0
BZIITAIT,26,0
BZIITAIT,27,0
BZIITAIT,28,0
BZIITAIT,29,0
BZIITAIT,30,0
BZIITAIT,31,0
BZIITAIT,32,0
BZIITAIT,33,0
BZIITAIT,34,0
BZIITAIT,36,0
BZIITAIT,37,0
BZIITAIT,38,0
BZIITAIT,39,0
BZIITAIT,40,0
BZIITAIT,41,0
BZIITAIT,42,0
BZIITAIT,1,1
BZIITAIT,2,1
BZIITAIT,3,1
BZIITAIT,4,1
BZIITAIT,5,1
BZIITAIT,6,1
BZIITAIT,7,1
BZIITAIT,8,1
BZIITAIT,9,1
BZIITAIT,10,1
BZIITAIT,11,1
BZIITAIT,13,1
BZIITAIT,14,1
BZIITAIT,15,1
BZIITAIT,16,1
BZIITAIT,17,1
BZIITAIT,18,1
BZIITAIT,19,1
BZIITAIT,20,1
BZIITAIT,21,1
BZIITAIT,22,1
BZIITAIT,23,1
BZIITAIT,24,1
BZIITAIT,25,1
BZIITAIT,26,1
BZIITAIT,27,1
BZIITAIT,28,1
BZIITAIT,29,1
BZIITAIT,30,1
BZIITAIT,31,1
BZIITAIT,32,1
BZIITAIT,33,1
BZIITAIT,34,1
BZIITAIT,35,1
BZIITAIT,36,1
BZIITAIT,37,1
BZIITAIT,38,1
BZIITAIT,39,1
BZIITAIT,40,1
BZIITAIT,41,1
BZIITAIT,42,1
BZIITAIT,1,2
BZIITAIT,3,2
BZIITAIT,4,2
BZIITAIT,5,2
BZIITAIT,7,2
BZIITAIT,10,2
BZIITAIT,14,2
BZIITAIT,15,2
BZIITAIT,16,2
BZIITAIT,18,2
BZIITAIT,21,2
BZIITAIT,31,2
BZIITAIT,32,2
BZIITAIT,33,2
BZIITAIT,34,2
BZIITAIT,36,2
BZIITAIT,38,2
BZIITAIT,40,2
BZIITAIT,41,2
BZIITAIT,1,3
BZIITAIT,2,3
BZIITAIT,3,3
BZIITAIT,4,3
BZIITAIT,5,3
BZIITAIT,7,3
BZIITAIT,8,3
BZIITAIT,9,3
BZIITAIT,11,3
BZIITAIT,12,3
BZIITAIT,13,3
BZIITAIT,14,3
BZIITAIT,15,3
BZIITAIT,16,3
BZIITAIT,17,3
BZIITAIT,18,3
BZIITAIT,19,3
BZIITAIT,21,3
BZIITAIT,22,3
BZIITAIT,23,3
BZIITAIT,24,3
BZIITAIT,25,3
BZIITAIT,26,3
BZIITAIT,27,3
BZIITAIT,28,3
BZIITAIT,29,3
BZIITAIT,30,3
BZIITAIT,32,3
BZIITAIT,33,3
BZIITAIT,34,3
BZIITAIT,37,3
BZIITAIT,39,3
BZIITAIT,40,3
BZIITAIT,41,3
BZIITAIT,42,3
7DE4L3YE,7,0
7DE4L3YE,30,0
7DE4L3YE,36,0
6ORDGRNV,1,0
6ORDGRNV,2,0
6ORDGRNV,3,0
6ORDGRNV,4,0
6ORDGRNV,5,0
6ORDGRNV,6,0
6ORDGRNV,7,0
6ORDGRNV,8,0
6ORDGRNV,9,0
6ORDGRNV,10,0
6ORDGRNV,11,0
6ORDGRNV,12,0
6ORDGRNV,13,0
6ORDGRNV,14,0
6ORDGRNV,15,0
6ORDGRNV,16,0
6ORDGRNV,17,0
6ORDGRNV,18,0
6ORDGRNV,19,0
6ORDGRNV,20,0
6ORDGRNV,21,0
6ORDGRNV,22,0
6ORDGRNV,23,0
6ORDGRNV,24,0
6ORDGRNV,25,0
6ORDGRNV,26,0
6ORDGRNV,27,0
6ORDGRNV,28,0
6ORDGRNV,29,0
6ORDGRNV,30,0
6ORDGRNV,31,0
6ORDGRNV,32,0
6ORDGRNV,1,1
6ORDGRNV,2,1
6ORDGRNV,3,1
6ORDGRNV,4,1
6ORDGRNV,5,1
6ORDGRNV,6,1
6ORDGRNV,7,1
6ORDGRNV,8,1
6ORDGRNV,9,1
6ORDGRNV,10,1
6ORDGRNV,11,1
6ORDGRNV,12,1
6ORDGRNV,13,1
6ORDGRNV,14,1
6ORDGRNV,16,1
6ORDGRNV,17,1
6ORDGRNV,18,1
6ORDGRNV,19,1
6ORDGRNV,20,1
6ORDGRNV,21,1
6ORDGRNV,22,1
6ORDGRNV,23,1
6ORDGRNV,24,1
6ORDGRNV,25,1
6ORDGRNV,26,1
6ORDGRNV,27,1
6ORDGRNV,28,1
6ORDGRNV,29,1
6ORDGRNV,30,1
6ORDGRNV,31,1
6ORDGRNV,32,1
6ORDGRNV,1,2
6ORDGRNV,2,2
6ORDGRNV,3,2
6ORDGRNV,4,2
6ORDGRNV,5,2
6ORDGRNV,6,2
6ORDGRNV,7,2
6ORDGRNV,8,2
6ORDGRNV,9,2
6ORDGRNV,10,2
6ORDGRNV,11,2
6ORDGRNV,12,2
6ORDGRNV,13,2
6ORDGRNV,14,2
6ORDGRNV,15,2
6ORDGRNV,16,2
6ORDGRNV,17,2
6ORDGRNV,18,2
6ORDGRNV,20,2
6ORDGRNV,21,2
6ORDGRNV,22,2
6ORDGRNV,23,2
6ORDGRNV,24,2
6ORDGRNV,25,2
6ORDGRNV,26,2
6ORDGRNV,27,2
6ORDGRNV,28,2
6ORDGRNV,29,2
6ORDGRNV,30,2
6ORDGRNV,31,2
6ORDGRNV,32,2
6ORDGRNV,2,3
6ORDGRNV,3,3
6ORDGRNV,4,3
6ORDGRNV,5,3
6ORDGRNV,6,3
6ORDGRNV,7,3
6ORDGRNV,8,3
6ORDGRNV,9,3
6ORDGRNV,10,3
6ORDGRNV,11,3
6ORDGRNV,12,3
6ORDGRNV,13,3
6ORDGRNV,14,3
6ORDGRNV,15,3
6ORDGRNV,16,3
6ORDGRNV,17,3
6ORDGRNV,18,3
6ORDGRNV,19,3
6ORDGRNV,20,3
6ORDGRNV,21,3
6ORDGRNV,22,3
6ORDGRNV,23,3
6ORDGRNV,24,3
6ORDGRNV,25,3
6ORDGRNV,26,3
6ORDGRNV,27,3
6ORDGRNV,28,3
6ORDGRNV,29,3
6ORDGRNV,30,3
6ORDGRNV,31,3
6ORDGRNV,32,3
6ORDGRNV,4,4
6ORDGRNV,5,4
6ORDGRNV,6,4
6ORDGRNV,7,4
6ORDGRNV,8,4
6ORDGRNV,9,4
6ORDGRNV,10,4
6ORDGRNV,11,4
6ORDGRNV,12,4
6ORDGRNV,13,4
6ORDGRNV,15,4
6ORDGRNV,17,4
6ORDGRNV,18,4
6ORDGRNV,19,4
6ORDGRNV,21,4
6ORDGRNV,24,4
6ORDGRNV,25,4
6ORDGRNV,29,4
6ORDGRNV,30,4
6ORDGRNV,31,4
6ORDGRNV,32,4
S1GJCIZN,1,0
S1GJCIZN,2,0
4MJNGAJD,1,0
4MJNGAJD,2,0
4MJNGAJD,3,0
4MJNGAJD,4,0
4MJNGAJD,1,1
4MJNGAJD,2,1
4MJNGAJD,3,1
4MJNGAJD,4,1
4MJNGAJD,1,2
4MJNGAJD,2,2
4MJNGAJD,3,2
4MJNGAJD,4,2
6HQO0KZI,17,0
6HQO0KZI,18,0
6HQO0KZI,19,0
6HQO0KZI,20,0
6HQO0KZI,21,0
6HQO0KZI,22,0
6HQO0KZI,23,0
6HQO0KZI,24,0
6HQO0KZI,25,0
6HQO0KZI,26,0
6HQO0KZI,27,0
6HQO0KZI,28,0
6HQO0KZI,30,0
6HQO0KZI,31,0
6HQO0KZI,32,0
6HQO0KZI,33,0
6HQO0KZI,34,0
6HQO0KZI,35,0
6HQO0KZI,36,0
6HQO0KZI,37,0
6HQO0KZI,38,0
6HQO0KZI,39,0
6HQO0KZI,40,0
6HQO0KZI,41,0
6HQO0KZI,42,0
6HQO0KZI,43,0
6HQO0KZI,44,0
6HQO0KZI,45,0
6HQO0KZI,46,0
6HQO0KZI,48,0
6HQO0KZI,49,0
6HQO0KZI,50,0
6HQO0KZI,51,0
6HQO0KZI,52,0
6HQO0KZI,53,0
6HQO0KZI,54,0
6HQO0KZI,55,0
6HQO0KZI,56,0
6HQO0KZI,57,0
6HQO0KZI,58,0
6HQO0KZI,59,0
6HQO0KZI,60,0
6HQO0KZI,62,0
6HQO0KZI,63,0
6HQO0KZI,64,0
6HQO0KZI,65,0
6HQO0KZI,66,0
6HQO0KZI,67,0
6HQO0KZI,68,0
6HQO0KZI,69,0
6HQO0KZI,70,0
6HQO0KZI,71,0
6HQO0KZI,72,0
6HQO0KZI,73,0
6HQO0KZI,74,0
6HQO0KZI,75,0
6HQO0KZI,76,0
6HQO0KZI,77,0
6HQO0KZI,78,0
6HQO0KZI,79,0
6HQO0KZI,80,0
6HQO0KZI,81,0
6HQO0KZI,82,0
6HQO0KZI,51,1
6HQO0KZI,46,2
6HQO0KZI,61,2
6HQO0KZI,69,2
LKPJJLUA,5,0
LKPJJLUA,6,0
LKPJJLUA,7,0
LKPJJLUA,8,0
LKPJJLUA,9,0
LKPJJLUA,10,0
LKPJJLUA,11,0
LKPJJLUA,12,0
LKPJJLUA,13,0
LKPJJLUA,14,0
LKPJJLUA,15,0
LKPJJLUA,16,0
LKPJJLUA,17,0
LKPJJLUA,18,0
LKPJJLUA,19,0
LKPJJLUA,20,0
LKPJJLUA,21,0
LKPJJLUA,22,0
LKPJJLUA,23,0
LKPJJLUA,24,0
LKPJJLUA,25,0
LKPJJLUA,26,0
LKPJJLUA,27,0
LKPJJLUA,28,0
LKPJJLUA,29,0
LKPJJLUA,30,0
LKPJJLUA,31,0
LKPJJLUA,32,0
LKPJJLUA,33,0
LKPJJLUA,34,0
LKPJJLUA,35,0
LKPJJLUA,36,0
LKPJJLUA,37,0
LKPJJLUA,38,0
LKPJJLUA,39,0
LKPJJLUA,40,0
LKPJJLUA,41,0
LKPJJLUA,42,0
LKPJJLUA,43,0
LKPJJLUA,44,0
LKPJJLUA,45,0
LKPJJLUA,46,0
LKPJJLUA,47,0
LKPJJLUA,48,0
LKPJJLUA,49,0
LKPJJLUA,50,0
LKPJJLUA,51,0
LKPJJLUA,52,0
LKPJJLUA,53,0
LKPJJLUA,54,0
LKPJJLUA,55,0
LKPJJLUA,56,0
LKPJJLUA,57,0
LKPJJLUA,58,0
LKPJJLUA,59,0
LKPJJLUA,60,0
LKPJJLUA,61,0
LKPJJLUA,62,0
LKPJJLUA,1,1
LKPJJLUA,2,1
LKPJJLUA,7,1
LKPJJLUA,23,1
LKPJJLUA,38,1
LKPJJLUA,42,1
LKPJJLUA,52,1
LKPJJLUA,53,1
LKPJJLUA,54,1
LKPJJLUA,57,1
LKPJJLUA,59,1
LKPJJLUA,60,1
LKPJJLUA,61,1
LKPJJLUA,62,1
YCHBI4II,1,1
YCHBI4II,2,1
YCHBI4II,3,1
YCHBI4II,4,1
YCHBI4II,5,1
YCHBI4II,7,1
YCHBI4II,8,1
YCHBI4II,9,1
YCHBI4II,10,1
YCHBI4II,11,1
YCHBI4II,12,1
YCHBI4II,13,1
YCHBI4II,14,1
YCHBI4II,15,1
YCHBI4II,16,1
YCHBI4II,17,1
YCHBI4II,18,1
YCHBI4II,19,1
YCHBI4II,20,1
YCHBI4II,21,1
YCHBI4II,22,1
YCHBI4II,23,1
YCHBI4II,24,1
YCHBI4II,25,1
YCHBI4II,26,1
YCHBI4II,27,1
YCHBI4II,28,1
YCHBI4II,29,1
YCHBI4II,30,1
YCHBI4II,31,1
YCHBI4II,32,1
YCHBI4II,33,1
YCHBI4II,34,1
YCHBI4II,35,1
YCHBI4II,36,1
YCHBI4II,37,1
YCHBI4II,38,1
YCHBI4II,39,1
YCHBI4II,41,1
YCHBI4II,42,1
YCHBI4II,43,1
YCHBI4II,44,1
YCHBI4II,46,1
YCHBI4II,47,1
YCHBI4II,48,1
YCHBI4II,49,1
YCHBI4II,50,1
YCHBI4II,51,1
YCHBI4II,52,1
YCHBI4II,53,1
YCHBI4II,54,1
YCHBI4II,55,1
YCHBI4II,56,1
YCHBI4II,57,1
YCHBI4II,58,1
YCHBI4II,59,1
YCHBI4II,60,1
YCHBI4II,61,1
YCHBI4II,62,1
YCHBI4II,63,1
YCHBI4II,64,1
YCHBI4II,65,1
YCHBI4II,66,1
YCHBI4II,67,1
YCHBI4II,68,1
YCHBI4II,69,1
YCHBI4II,70,1
YCHBI4II,71,1
YCHBI4II,72,1
YCHBI4II,73,1
YCHBI4II,74,1
YCHBI4II,75,1
YCHBI4II,76,1
YCHBI4II,77,1
YCHBI4II,78,1
YCHBI4II,79,1
YCHBI4II,80,1
YCHBI4II,81,1
YCHBI4II,82,1
YCHBI4II,83,1
YCHBI4II,84,1
YCHBI4II,85,1
YCHBI4II,86,1
YCHBI4II,87,1
YCHBI4II,88,1
YCHBI4II,89,1
YCHBI4II,90,1
YCHBI4II,91,1
YCHBI4II,92,1
YCHBI4II,93,1
YCHBI4II,94,1
YCHBI4II,95,1
YCHBI4II,96,1
YCHBI4II,97,1
YCHBI4II,98,1
YCHBI4II,99,1
YCHBI4II,100,1
YCHBI4II,102,1
YCHBI4II,103,1
YCHBI4II,104,1
YCHBI4II,105,1
YCHBI4II,106,1
YCHBI4II,107,1
YCHBI4II,108,1
YCHBI4II,109,1
YCHBI4II,110,1
YCHBI4II,111,1
YCHBI4II,112,1
YCHBI4II,113,1
YCHBI4II,114,1
YCHBI4II,115,1
YCHBI4II,116,1
YCHBI4II,117,1
YCHBI4II,118,1
0ERXHYGE,1,1
0ERXHYGE,2,1
0ERXHYGE,3,1
0ERXHYGE,4,1
0ERXHYGE,5,1
0ERXHYGE,6,1
0ERXHYGE,7,1
0ERXHYGE,8,1
0ERXHYGE,9,1
0ERXHYGE,10,1
0ERXHYGE,11,1
0ERXHYGE,12,1
0ERXHYGE,13,1
0ERXHYGE,14,1
0ERXHYGE,15,1
0ERXHYGE,16,1
0ERXHYGE,17,1
0ERXHYGE,18,1
0ERXHYGE,19,1
0ERXHYGE,20,1
0ERXHYGE,21,1
0ERXHYGE,22,1
0ERXHYGE,23,1
0ERXHYGE,24,1
0ERXHYGE,25,1
0ERXHYGE,26,1
0ERXHYGE,27,1
0ERXHYGE,28,1
0ERXHYGE,29,1
0ERXHYGE,30,1
0ERXHYGE,31,1
0ERXHYGE,32,1
0ERXHYGE,33,1
0ERXHYGE,34,1
0ERXHYGE,35,1
0ERXHYGE,36,1
0ERXHYGE,37,1
0ERXHYGE,38,1
0ERXHYGE,39,1
0ERXHYGE,40,1
0ERXHYGE,41,1
0ERXHYGE,42,1
0ERXHYGE,43,1
0ERXHYGE,44,1
0ERXHYGE,45,1
0ERXHYGE,46,1
0ERXHYGE,47,1
0ERXHYGE,48,1
0ERXHYGE,49,1
0ERXHYGE,50,1
0ERXHYGE,51,1
0ERXHYGE,52,1
0ERXHYGE,53,1
0ERXHYGE,54,1
0ERXHYGE,55,1
0ERXHYGE,56,1
0ERXHYGE,57,1
0ERXHYGE,58,1
0ERXHYGE,59,1
0ERXHYGE,60,1
0ERXHYGE,61,1
0ERXHYGE,2,2
0ERXHYGE,6,2
0ERXHYGE,13,2
0ERXHYGE,15,2
0ERXHYGE,17,2
0ERXHYGE,18,2
0ERXHYGE,19,2
0ERXHYGE,27,2
0ERXHYGE,31,2
0ERXHYGE,34,2
0ERXHYGE,35,2
0ERXHYGE,36,2
0ERXHYGE,41,2
0ERXHYGE,45,2
0ERXHYGE,51,2
0ERXHYGE,52,2
0ERXHYGE,53,2
0ERXHYGE,1,3
0ERXHYGE,2,3
0ERXHYGE,3,3
0ERXHYGE,4,3
0ERXHYGE,5,3
0ERXHYGE,6,3
0ERXHYGE,7,3
0ERXHYGE,8,3
0ERXHYGE,9,3
0ERXHYGE,10,3
0ERXHYGE,11,3
0ERXHYGE,12,3
0ERXHYGE,13,3
0ERXHYGE,14,3
0ERXHYGE,15,3
0ERXHYGE,16,3
0ERXHYGE,17,3
0ERXHYGE,19,3
0ERXHYGE,20,3
0ERXHYGE,21,3
0ERXHYGE,22,3
0ERXHYGE,23,3
0ERXHYGE,24,3
0ERXHYGE,25,3
0ERXHYGE,26,3
0ERXHYGE,27,3
0ERXHYGE,28,3
0ERXHYGE,29,3
0ERXHYGE,30,3
0ERXHYGE,31,3
0ERXHYGE,32,3
0ERXHYGE,33,3
0ERXHYGE,34,3
0ERXHYGE,35,3
0ERXHYGE,36,3
0ERXHYGE,37,3
0ERXHYGE,38,3
0ERXHYGE,39,3
0ERXHYGE,40,3
0ERXHYGE,41,3
0ERXHYGE,42,3
0ERXHYGE,43,3
0ERXHYGE,44,3
0ERXHYGE,45,3
0ERXHYGE,46,3
0ERXHYGE,47,3
0ERXHYGE,48,3
0ERXHYGE,49,3
0ERXHYGE,50,3
0ERXHYGE,51,3
0ERXHYGE,52,3
0ERXHYGE,53,3
0ERXHYGE,54,3
0ERXHYGE,55,3
0ERXHYGE,56,3
0ERXHYGE,57,3
0ERXHYGE,59,3
0ERXHYGE,60,3
0ERXHYGE,61,3
OBSCMCHT,1,1
OBSCMCHT,2,1
OBSCMCHT,3,1
OBSCMCHT,4,1
OBSCMCHT,5,1
OBSCMCHT,6,1
OBSCMCHT,7,1
OBSCMCHT,8,1
OBSCMCHT,9,1
OBSCMCHT,10,1
OBSCMCHT,12,1
OBSCMCHT,13,1
OBSCMCHT,14,1
OBSCMCHT,15,1
OBSCMCHT,16,1
OBSCMCHT,17,1
OBSCMCHT,21,1
OBSCMCHT,23,1
OBSCMCHT,24,1
OBSCMCHT,26,1
OBSCMCHT,27,1
OBSCMCHT,37,1
OBSCMCHT,39,1
OBSCMCHT,42,1
OBSCMCHT,44,1
OBSCMCHT,49,1
OBSCMCHT,50,1
OBSCMCHT,51,1
OBSCMCHT,54,1
OBSCMCHT,56,1
OBSCMCHT,57,1
OBSCMCHT,1,2
OBSCMCHT,2,2
OBSCMCHT,3,2
OBSCMCHT,4,2
OBSCMCHT,5,2
OBSCMCHT,6,2
OBSCMCHT,7,2
OBSCMCHT,8,2
OBSCMCHT,9,2
OBSCMCHT,10,2
OBSCMCHT,11,2
OBSCMCHT,12,2
OBSCMCHT,13,2
OBSCMCHT,14,2
OBSCMCHT,15,2
OBSCMCHT,16,2
OBSCMCHT,17,2
OBSCMCHT,18,2
OBSCMCHT,19,2
OBSCMCHT,20,2
OBSCMCHT,21,2
OBSCMCHT,22,2
OBSCMCHT,23,2
OBSCMCHT,24,2
OBSCMCHT,25,2
OBSCMCHT,26,2
OBSCMCHT,27,2
OBSCMCHT,28,2
OBSCMCHT,29,2
OBSCMCHT,30,2
OBSCMCHT,31,2
OBSCMCHT,32,2
OBSCMCHT,33,2
OBSCMCHT,34,2
OBSCMCHT,35,2
OBSCMCHT,36,2
OBSCMCHT,37,2
OBSCMCHT,38,2
OBSCMCHT,39,2
OBSCMCHT,40,2
OBSCMCHT,41,2
OBSCMCHT,42,2
OBSCMCHT,43,2
OBSCMCHT,44,2
OBSCMCHT,45,2
OBSCMCHT,46,2
OBSCMCHT,47,2
OBSCMCHT,48,2
OBSCMCHT,49,2
OBSCMCHT,50,2
OBSCMCHT,51,2
OBSCMCHT,52,2
OBSCMCHT,53,2
OBSCMCHT,54,2
OBSCMCHT,55,2
OBSCMCHT,56,2
OBSCMCHT,57,2
OBSCMCHT,58,2
OBSCMCHT,59,2
OBSCMCHT,60,2
OBSCMCHT,1,3
OBSCMCHT,2,3
OBSCMCHT,3,3
OBSCMCHT,4,3
OBSCMCHT,5,3
OBSCMCHT,6,3
OBSCMCHT,7,3
OBSCMCHT,8,3
OBSCMCHT,9,3
OBSCMCHT,10,3
OBSCMCHT,11,3
OBSCMCHT,12,3
OBSCMCHT,13,3
OBSCMCHT,14,3
OBSCMCHT,15,3
OBSCMCHT,16,3
OBSCMCHT,17,3
OBSCMCHT,18,3
OBSCMCHT,19,3
OBSCMCHT,20,3
OBSCMCHT,21,3
OBSCMCHT,22,3
OBSCMCHT,23,3
OBSCMCHT,24,3
OBSCMCHT,25,3
OBSCMCHT,26,3
OBSCMCHT,27,3
OBSCMCHT,28,3
OBSCMCHT,29,3
OBSCMCHT,30,3
OBSCMCHT,31,3
OBSCMCHT,32,3
OBSCMCHT,33,3
OBSCMCHT,34,3
OBSCMCHT,35,3
OBSCMCHT,36,3
OBSCMCHT,37,3
OBSCMCHT,38,3
OBSCMCHT,39,3
OBSCMCHT,40,3
OBSCMCHT,41,3
OBSCMCHT,42,3
OBSCMCHT,43,3
OBSCMCHT,44,3
OBSCMCHT,45,3
OBSCMCHT,46,3
OBSCMCHT,47,3
OBSCMCHT,48,3
OBSCMCHT,49,3
OBSCMCHT,50,3
OBSCMCHT,51,3
OBSCMCHT,52,3
OBSCMCHT,53,3
OBSCMCHT,54,3
OBSCMCHT,55,3
OBSCMCHT,56,3
OBSCMCHT,57,3
OBSCMCHT,58,3
OBSCMCHT,59,3
OBSCMCHT,60,3
H95LT5DF,1,1
H95LT5DF,2,1
H95LT5DF,3,1
H95LT5DF,4,1
H95LT5DF,5,1
H95LT5DF,6,1
H95LT5DF,7,1
H95LT5DF,8,1
H95LT5DF,9,1
H95LT5DF,10,1
H95LT5DF,11,1
H95LT5DF,13,1
H95LT5DF,1,2
H95LT5DF,4,2
H95LT5DF,9,2
H95LT5DF,2,3
H95LT5DF,3,3
H95LT5DF,4,3
H95LT5DF,5,3
H95LT5DF,6,3
H95LT5DF,7,3
H95LT5DF,8,3
H95LT5DF,10,3
H95LT5DF,12,3
H95LT5DF,13,3
H95LT5DF,1,5
H95LT5DF,2,5
H95LT5DF,3,5
H95LT5DF,4,5
H95LT5DF,5,5
H95LT5DF,6,5
H95LT5DF,7,5
H95LT5DF,8,5
H95LT5DF,10,5
H95LT5DF,11,5
H95LT5DF,12,5
H95LT5DF,13,5
H95LT5DF,15,5
H95LT5DF,2,6
H95LT5DF,5,6
H95LT5DF,1,7
H95LT5DF,4,7
H95LT5DF,5,7
H95LT5DF,9,7
H95LT5DF,2,9
H95LT5DF,3,9
H95LT5DF,4,9
H95LT5DF,5,9
H95LT5DF,6,9
H95LT5DF,7,9
H95LT5DF,8,9
H95LT5DF,10,9
H95LT5DF,11,9
H95LT5DF,12,9
H95LT5DF,13,9
H95LT5DF,15,9
H95LT5DF,12,10
H95LT5DF,13,10
H95LT5DF,1,11
H95LT5DF,7,11
ZXDVQ1TN,6,0
ZXDVQ1TN,9,0
ZXDVQ1TN,17,0
ZXDVQ1TN,18,0
ZXDVQ1TN,19,0
ZXDVQ1TN,20,0
ZXDVQ1TN,22,0
ZXDVQ1TN,24,0
ZXDVQ1TN,25,0
ZXDVQ1TN,26,0
ZXDVQ1TN,28,0
ZXDVQ1TN,29,0
ZXDVQ1TN,31,0
ZXDVQ1TN,32,0
ZXDVQ1TN,33,0
ZXDVQ1TN,34,0
ZXDVQ1TN,35,0
ZXDVQ1TN,36,0
ZXDVQ1TN,37,0
