col0,col1
66,"Statistics Act, 1976"
67,"Parliamentary Internal Security Commission Act, 1976"
68,"Wine, Other Fermented Beverages and Spirits Amendment Act, 1976"
69,"Wine and Spirit Control Amendment Act, 1976"
70,"National Supplies Procurement Amendment Act, 1976"
71,"Fuel Research Institute and Coal Amendment Act, 1976"
72,"Sishen-Saldanha Bay Railway Construction Amendment Act, 1976"
73,"Broadcasting Act, 1976"
74,"South African Shipping Board Act, 1976"
75,"Judges' Remuneration and Pensions Amendment Act, 1976"
76,"Trade Practices Act, 1976"
77,"Saldanha Bay Harbour Construction Amendment Act, 1976"
78,"Medical University of Southern Africa Act, 1976"
79,"Internal Security Amendment Act, 1976"
80,"Rent Control Act, 1976"
81,"Gold Mines Assistance Amendment Act, 1976"
82,"Uranium Enrichment Amendment Act, 1976"
83,"Pension Laws Amendment Act, 1976"
84,"Military Pensions Act, 1976"
85,"War Damage Insurance and Compensation Act, 1976"
86,"Bantu Employees' In-Service Training Act, 1976 (before 1978)    Black Employees' In-Service Training Act, 1976 (after 1978)"
87,"Compulsory Motor Vehicle Insurance Amendment Act, 1976"
88,"Motor Carrier Transportation Amendment Act, 1976"
89,"Second Railways and Harbours Acts Amendment Act, 1976"
90,"Railway Construction Act, 1976"
91,"Nuclear Installations (Licensing and Security) Amendment Act, 1976"
92,"Prevention of Illegal Squatting Amendment Act, 1976"
93,"Registration of Deeds in Rehoboth Act, 1976"
94,"Coloured Persons Representative Council Amendment Act, 1976"
95,"Second Coloured Persons Education Amendment Act, 1976"
96,"Pensions (Supplementary) Act, 1976"
97,"Public Service and Post Office Service Amendment Act, 1976"
98,"Electoral Laws Amendment Act, 1976"
99,"Saldanha Bay Harbour Acquisition and Equipment Act, 1976"
100,"Status of the Transkei Act, 1976"
101,"Financial Institutions Amendment Act, 1976"
102,"Finance Act, 1976"
103,"Income Tax Act, 1976"
104,"Revenue Laws Amendment Act, 1976"
105,"Customs and Excise Amendment Act, 1976"
106,"Financial Arrangements with the Transkei Act, 1976"
107,"Kakamas Trust Act, 1976"
108,"Second Unemployment Insurance Amendment Act, 1976"
109,"Land Bank Amendment Act, 1976"
110,"Bantu Trust and Land Amendment Act, 1976 (before 1978)    Development Trust and Land Amendment Act, 1976 (after 1978)"
111,"Companies Amendment Act, 1976"
112,"Estate Agents Act, 1976 (before 1999)    Estate Agency Affairs Act, 1976 (after 1999)"
113,"Post Office Amendment Act, 1976"
114,"University of Port Elizabeth (Private) Amendment Act, 1976"
115,"Second Attorneys Amendment Act, 1976"
116,"South African Teachers' Council for Whites Act, 1976"
117,"Appropriation Act, 1976"
