col0,col1
:Category:Kerala music,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Kerala society,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Kerala stubs,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Kingdom of Travancore,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Kottayam,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Lakes of Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Law colleges in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
":Category:Loyola School, Thiruvananthapuram alumni","Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Maharajas of Travancore,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malappuram,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam-language film stubs,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam-language films,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam-language magazines,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam-language newspapers,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam-language occupations,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam dialects,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam film directors,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam language,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam literary critics,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam literature,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam lyricists,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam Music directors,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam musicians,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam novelists,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam novels,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam playback singers,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam playwrights,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam poets,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam script,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam script writers,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam short story writers,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam terms,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayalam writers,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayali actors,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayali Brahmins,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayali people,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayali politicians,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayali scientists,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Malayali writers,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Mappilas,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Medical colleges in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Metropolitans of the Malankara Mar Thoma Syrian Church,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:National parks and sanctuaries in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 13:45, 11 June 2008 (UTC)"
:Category:Naval battles involving Travancore,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Naval battles of the Travancore-Dutch War,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Non-Malayali Keralites,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Organisations based in Trivandrum,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Organizations based in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:People from Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:People from Thiruvananthapuram,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Places of worship in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Political parties in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Politics of Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Regions of Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Rivers of Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Sahitya Akademi Award recipients in Malayalam,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Saint Thomas Christians,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Saint Thomas Christians people,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Schools in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Schools in Thiruvananthapuram,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Thalayolaparambu,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Tourism in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Transport in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Trivandrum,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Uncategorised Kerala articles,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Universities and colleges in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
:Category:Villages in Kerala,"Y --   TinuCherian       (Wanna Talk?)    - 10:53, 11 June 2008 (UTC)"
